"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"진양화학","051630","KOSPI","진양홀딩스","주요주주","68.2","70.08","▲1.88%p","+398,772주","장내매수로 인한 보유지분 변동","+6억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000059"
"코웨이","021240","KOSPI","넷마블","주요주주","26.47","27.67","▲1.2%p","+845,502주","보유주식수 변동","+803억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000485"
"영흥","012160","KOSPI","이진식","주요주주","5.1","6","▲0.9%p","+131,987주","단순 추가취득","+3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000001"
"오리엔트바이오","002630","KOSPI","오리엔트","오너·특수관계","39.65","40.2","▲0.55%p","+329,895주","특별관계자의 주식 매수","+24억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000164"
"사조오양","006090","KOSPI","사조대림","오너·특수관계","82.85","83.39","▲0.54%p","+50,657주","보고자 및 특별관계자 보유주식수 변동 외","+4억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000306"
"다산솔루에타","154040","KOSDAQ","다산인베스트","오너·특수관계","62.75","63.29","▲0.54%p","+117,806주","보고자 및 특별관계자의 장내 매수 및 장내 매도","+2억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000359"
"페니트리움바이오","187660","KOSDAQ","현대바이오","주요주주","37.17","37.57","▲0.4%p","+3,416,051주","유상증자 신주입고","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000474"
"HT로보틱스","396300","KOSDAQ","에이치티아이엔티","오너·특수관계","45.62","45.99","▲0.37%p","+97,158주","신규 질권 설정 및 특별관계자 장내매수로 인한 변동보고","+3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000469"
"휴마시스","205470","KOSDAQ","아티스트","오너·특수관계","20.77","21.12","▲0.35%p","+87,642주","특별관계자 장내매수","+3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000092"
"애드포러스","397810","KOSDAQ","이은현","오너·특수관계","50.18","50.37","▲0.19%p","+10,000주","특별관계자의 장내매수 및 특별관계자 추가","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000508"
"뉴온","123840","KOSDAQ","케이피엠테크","오너·특수관계","91.06","91.21","▲0.15%p","+24,516주","특별관계자 장외매수에 따른 변동보고","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000377"
"HLB이노베이션","024850","KOSDAQ","HLB","오너·특수관계","36.67","36.73","▲0.06%p","+20,400주","특별관계자 장내매수","+3억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000135"
"교촌에프앤비","339770","KOSPI","권원강","오너·특수관계","69.47","69.52","▲0.05%p","+28,434주","특별관계자 RSU 지급 등","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000293"
"와이엠티","251370","KOSDAQ","전성욱","오너·특수관계","35.87","35.91","▲0.04%p","+8,283주","[변동] - 특별관계자의 보유 주식 변동","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000027"
"지에프씨생명과학","388610","KOSDAQ","강희철","오너·특수관계","37.56","37.59","▲0.03%p","+2,004주","최대주주 (강희철) 장내 매수에 따른 보유주식등의 수 변동","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000227"
"제테마","216080","KOSDAQ","김재영","오너·특수관계","28.94","28.97","▲0.03%p","+10,500주","특수관계자 장내매매, 임원신규선임, 대여상환 최대주주 및 특수관계자 주식담보","+0억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000541"
"부국증권","001270","KOSPI","김중건","오너·특수관계","35.14","35.16","▲0.02%p","+1,723주","보고자, 특별관계자의 유가증권시장에서의 주식 매매","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000511"
"사조대림","003960","KOSPI","사조산업","오너·특수관계","76.92","76.93","▲0.01%p","+1,900주","특별관계자의 수 및 보유주식 변동(1% 이상)","+1억 원","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000338"
"메리츠금융지주","138040","KOSPI","조정호","오너·특수관계","58.78","58.79","▲0.01%p","+7,883주","특별관계자 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260904000488"
