"종목명","종목코드","시장","주주/제출인","제출인성격","직전보유비율","이번보유비율","지분율증감","지분변동주식수","보고사유","지분변동금액","원문URL"
"동운아나텍","094170","KOSDAQ","박진","상무 · 등기임원","0.3","0.2","▼0.1%p","-20,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000246"
"한국맥널티","222980","KOSDAQ","전선준","이사 · 등기임원","0","0.17","▲0.17%p","+18,984주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000133"
"카카오게임즈","293490","KOSDAQ","이시우","공동대표이사 · 등기임원","0.01","0.02","▲0.01%p","+17,358주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000057"
"카카오게임즈","293490","KOSDAQ","김태환","오너·특수관계","0","0.02","▲0.02%p","+16,793주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000055"
"퓨쳐켐","220100","KOSDAQ","길희섭","상무이사 · 등기임원","0.56","0.51","▼0.05%p","-11,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000188"
"한세엠케이","069640","KOSPI","김동녕","이사 · 등기임원","1.81","1.86","▲0.05%p","+9,450주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000271"
"정원엔시스","045510","KOSDAQ","김태권","사내이사(의장) · 등기임원","7.85","7.87","▲0.02%p","+6,426주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000172"
"진양폴리우레탄","010640","KOSPI","최재호","대표이사 · 등기임원","0.03","0.06","▲0.03%p","+5,500주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000016"
"바이오포트","188040","KOSDAQ","김성구","대표이사 · 10%이상주주 · 등기임원","32.76","32.87","▲0.11%p","+5,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000130"
"진양화학","051630","KOSPI","임경섭","대표이사 · 등기임원","0.09","0.11","▲0.02%p","+4,779주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000167"
"크레버스","096240","KOSDAQ","김영화","회장 · 10%이상주주 · 비등기임원","17.11","17.15","▲0.04%p","+3,650주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000224"
"더네이쳐홀딩스","298540","KOSDAQ","박영준","대표이사 · 사실상지배주주 · 등기임원","22.67","22.68","▲0.01%p","+2,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000140"
"위세아이텍","065370","KOSDAQ","이제동","대표이사 · 등기임원","1.22","1.24","▲0.02%p","+1,856주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000123"
"GST","083450","KOSDAQ","최윤경","상무 · 비등기임원","0.02","0.03","▲0.01%p","+1,206주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000146"
"GST","083450","KOSDAQ","최현석","상무 · 비등기임원","0","0.01","▲0.01%p","+1,200주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000156"
"GST","083450","KOSDAQ","장순기","상무 · 비등기임원","0.03","0.03","0%p","+1,192주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000141"
"GST","083450","KOSDAQ","권준식","전무 · 비등기임원","0.01","0.02","▲0.01%p","+1,042주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000135"
"GST","083450","KOSDAQ","최재혁","상무 · 비등기임원","0","0.01","▲0.01%p","+1,000주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000153"
"GST","083450","KOSDAQ","박상규","이사 · 비등기임원","0.02","0.03","▲0.01%p","+994주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000139"
"삼성전자","005930","KOSPI","안성준","상무 · 비등기임원","0","0","0%p","-544주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000222"
"현대자동차","005380","KOSPI","이용석","상무 · 비등기임원","0","0","0%p","+360주","임원·주요주주 소유상황 변동","-","https://dart.fss.or.kr/dsaf001/main.do?rcpNo=20260824000132"
